,accession,assembly,biological_replicates,file_format,file_size,output_type,status,url,organism,cell_line,target
0,ENCFF220ZCV,GRCh38,[1],bigWig,293192189,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/7c4fc8fd-d46b-4c07-9532-282ed0365c07/ENCFF220ZCV.bigWig,human,AG09319,CTCF
0,ENCFF485OQI,GRCh38,"[1, 2]",bigWig,947099724,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/07/dfec3d45-8924-4ef2-93ea-41ccdbe9ff42/ENCFF485OQI.bigWig,human,HepG2,MIXL1
1,ENCFF664OXG,hg19,[1],bigWig,607239982,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/c82b4725-cd64-4cf5-93f8-55862a99142f/ENCFF664OXG.bigWig,human,HepG2,MIXL1
0,ENCFF646NML,hg19,[2],bigWig,405783623,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/691cf337-1959-4f0b-a327-4f864058def7/ENCFF646NML.bigWig,human,HepG2,HNRNPUL1
1,ENCFF132TKJ,GRCh38,[1],bigWig,326344427,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/4a8e390b-a6a3-408a-9e58-2d0bbae383e4/ENCFF132TKJ.bigWig,human,HepG2,HNRNPUL1
0,ENCFF360MQA,hg19,[1],bigWig,209201299,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/11/ad35c5df-1e5a-4598-bfe8-30e03bf5ba9c/ENCFF360MQA.bigWig,human,HeLa-S3,SUPT20H
1,ENCFF181FPS,hg19,"[1, 2]",bigWig,422382491,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/11/15f20d90-8a04-44f1-b6fa-2026ece6d65c/ENCFF181FPS.bigWig,human,HeLa-S3,SUPT20H
2,ENCFF013IDD,GRCh38,[1],bigWig,208856438,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/12/5e435c0c-2d71-44ca-a34a-0a2c04da1d91/ENCFF013IDD.bigWig,human,HeLa-S3,SUPT20H
3,ENCFF859EUD,GRCh38,[2],bigWig,268276715,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/12/8fa70a3a-ea49-42b9-a5c6-de7e3776cc89/ENCFF859EUD.bigWig,human,HeLa-S3,SUPT20H
0,ENCFF315TGU,hg19,[1],bigWig,1324840389,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/18755faf-7cb7-4901-bc45-fb1e1d38890a/ENCFF315TGU.bigWig,human,HEK293,ZNF664
0,ENCFF243PYG,GRCh38,[1],bigWig,2011278628,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/02/65681b93-cadf-41b8-80db-feb425bd9d84/ENCFF243PYG.bigWig,human,K562,RNF2
1,ENCFF458MAY,hg19,"[1, 2]",bigWig,2647721818,fold change over control,archived,https://encode-public.s3.amazonaws.com/2016/11/16/47615ed1-b829-4b7d-b056-782a66537b74/ENCFF458MAY.bigWig,human,K562,RNF2
2,ENCFF747MEU,hg19,[1],bigWig,2049521319,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/09/d1512289-42e3-41d6-9df6-10e85e59fe25/ENCFF747MEU.bigWig,human,K562,RNF2
0,ENCFF883AKI,GRCh38,[2],bigWig,965928285,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/3321cb9e-2545-44be-8eac-b9f738e72fe9/ENCFF883AKI.bigWig,human,MCF 10A,FOS
1,ENCFF747GYF,hg19,[1],bigWig,839826057,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/21/05d2d0d9-f451-4ce3-95fe-4d5d8968634f/ENCFF747GYF.bigWig,human,MCF 10A,FOS
0,ENCFF206SFE,GRCh38,"[1, 2]",bigWig,855648550,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/07/cee13222-d283-4cd2-964d-51399e601bc8/ENCFF206SFE.bigWig,human,HepG2,THAP11
1,ENCFF646IQY,hg19,[1],bigWig,494299851,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/fa6cadb4-3ac9-4523-b162-b9e6c4949315/ENCFF646IQY.bigWig,human,HepG2,THAP11
0,ENCFF810GGD,hg19,"[1, 3]",bigWig,1488844095,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/01/780e1a04-1632-4291-86b8-fe98d7c7a722/ENCFF810GGD.bigWig,human,K562,SMARCC2
0,ENCFF483ELN,hg19,"[1, 2]",bigWig,408123562,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/19/e1f02e98-c9ae-4aa5-a2c0-ff7a803e4e6d/ENCFF483ELN.bigWig,human,GM12878,RCOR1
0,ENCFF202LAC,hg19,[1],bigWig,870107379,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/08/2164e6e8-fa8b-4d52-97e9-ab132343c3b4/ENCFF202LAC.bigWig,human,HCT116,EZH2
1,ENCFF700NRD,hg19,"[1, 2]",bigWig,1398777491,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/08/6f1eba9f-0dc2-4b76-9706-e89431570a30/ENCFF700NRD.bigWig,human,HCT116,EZH2
0,ENCFF227GAF,hg19,"[1, 2]",bigWig,925317448,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/10/42a10a16-6df3-4694-84b3-f1757a05a6ad/ENCFF227GAF.bigWig,human,HepG2,HNRNPH1
1,ENCFF793QFH,GRCh38,"[1, 2]",bigWig,887100707,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/10/6bf458bc-8f62-45eb-9122-f0b5442df8f5/ENCFF793QFH.bigWig,human,HepG2,HNRNPH1
0,ENCFF446ICE,hg19,[2],bigWig,1634105723,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/28404fff-4184-4522-a0c3-075d100108e7/ENCFF446ICE.bigWig,human,HEK293,ZNF112
0,ENCFF517UOA,GRCh38,"[1, 2]",bigWig,645348559,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/21/bbf5213f-cd53-4f4b-b259-9720a858ca91/ENCFF517UOA.bigWig,human,H1,H3K23me2
0,ENCFF242XNC,hg19,[1],bigWig,1473676204,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/869fdd84-2156-4039-8208-5bd860333640/ENCFF242XNC.bigWig,human,HEK293,ZNF548
0,ENCFF473JUW,hg19,[1],bigWig,2005916342,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/f64846c0-5113-487f-b7da-78b6e209052e/ENCFF473JUW.bigWig,human,HEK293,ZNF776
1,ENCFF496HDV,GRCh38,[2],bigWig,2107980177,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/501c5c17-7dde-4ae4-afa0-0f3d5d4b7993/ENCFF496HDV.bigWig,human,HEK293,ZNF776
2,ENCFF120LKN,GRCh38,"[1, 2]",bigWig,2833267166,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/e163ae73-71b4-40df-9d63-3164acb5f840/ENCFF120LKN.bigWig,human,HEK293,ZNF776
0,ENCFF454ZYL,GRCh38,[1],bigWig,476558642,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/66ddfa0e-05ea-4a1a-bb21-e0a839cdb987/ENCFF454ZYL.bigWig,human,H1,GTF2F1
1,ENCFF015AXC,hg19,[1],bigWig,471086238,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/20/6dd3e916-3bd6-4fdf-9ae3-2cf0ca791899/ENCFF015AXC.bigWig,human,H1,GTF2F1
0,ENCFF896KEY,hg19,[2],bigWig,283553677,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/13/2e50319e-b785-49c1-8b79-1a974428ef44/ENCFF896KEY.bigWig,human,Ishikawa,NR3C1
1,ENCFF931GKJ,hg19,[1],bigWig,287381830,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/13/ad8e2541-6264-4a45-b79c-b1a594040368/ENCFF931GKJ.bigWig,human,Ishikawa,NR3C1
0,ENCFF560KEF,GRCh38,[1],bigWig,796513543,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/616d0683-04b0-4768-8531-4329cb5f342b/ENCFF560KEF.bigWig,human,HepG2,GATA4
1,ENCFF832BFI,GRCh38,"[1, 2]",bigWig,1102306453,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/2c6da403-7d8a-4f47-b16b-dc69376ad3fd/ENCFF832BFI.bigWig,human,HepG2,GATA4
0,ENCFF235CTZ,GRCh38,[2],bigWig,1519101291,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/4181b986-04c2-490f-a182-fa0897bcb403/ENCFF235CTZ.bigWig,human,HEK293,ZNF645
1,ENCFF627WFI,GRCh38,"[1, 2]",bigWig,2139466734,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/126770e8-d5da-43bf-a381-2e70ae72845e/ENCFF627WFI.bigWig,human,HEK293,ZNF645
0,ENCFF583AKO,GRCh38,[2],bigWig,455730252,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/f23f36dc-1e16-43ba-8a59-0638e691a436/ENCFF583AKO.bigWig,human,K562,KDM4B
0,ENCFF267AXX,hg19,[1],bigWig,1548014893,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/2f5ec919-118b-46cb-ba2e-6042f929a60a/ENCFF267AXX.bigWig,human,HEK293,ZNF248
1,ENCFF571IUY,GRCh38,[2],bigWig,1787426454,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/283b54b9-ba9c-4a78-8c99-f68fb35e55a9/ENCFF571IUY.bigWig,human,HEK293,ZNF248
2,ENCFF042SWE,hg19,"[1, 2]",bigWig,2282470974,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/a689d59c-3d57-4d9b-a9a9-ba4942f4dbbf/ENCFF042SWE.bigWig,human,HEK293,ZNF248
0,ENCFF715HXL,hg19,[2],bigWig,1840434709,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/14/36fcc717-006b-4cbb-bf25-8ac58325c394/ENCFF715HXL.bigWig,human,GM23338,H3K27ac
1,ENCFF367IKP,GRCh38,[2],bigWig,1845126710,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/14/a5c890aa-0d63-41d7-a75b-509dd4d87dbe/ENCFF367IKP.bigWig,human,GM23338,H3K27ac
2,ENCFF459NSX,GRCh38,"[1, 2]",bigWig,2249866725,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/14/1c5ee9a7-8985-4e6b-8cea-2b1a88d4217c/ENCFF459NSX.bigWig,human,GM23338,H3K27ac
0,ENCFF729WNG,hg19,[1],bigWig,1401468282,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/0581342c-1b6c-4764-8dae-47e482ca8ddb/ENCFF729WNG.bigWig,human,HEK293,ZNF19
1,ENCFF923FDM,hg19,[2],bigWig,1240577006,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/ef634b44-e27d-4178-bad3-a1f1c45ce147/ENCFF923FDM.bigWig,human,HEK293,ZNF19
2,ENCFF483RAI,hg19,"[1, 2]",bigWig,1874690934,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/3c14e55e-1aaf-46f3-9d13-ade72c6001ba/ENCFF483RAI.bigWig,human,HEK293,ZNF19
0,ENCFF681AZR,hg19,[2],bigWig,355931656,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/ddd4a17f-9f40-4911-8a19-d96495e99fbc/ENCFF681AZR.bigWig,human,K562,U2AF1
1,ENCFF209UZT,GRCh38,"[1, 2]",bigWig,742648735,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/aa808e51-ad8e-4523-a0fd-66349704e682/ENCFF209UZT.bigWig,human,K562,U2AF1
0,ENCFF873MMO,GRCh38,[1],bigWig,870629208,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/01/26/ca9e9a96-92bb-4dbd-814a-3152860dacb1/ENCFF873MMO.bigWig,human,MCF-7,ATF7
0,ENCFF080NJX,GRCh38,[1],bigWig,251706357,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/f5642d51-295b-4b4b-8bdf-406500a167cd/ENCFF080NJX.bigWig,human,H1,SIN3A
0,ENCFF770YSX,GRCh38,[2],bigWig,1196236299,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/8ec1d7f8-bb23-4cfa-a846-8903cff0e7ab/ENCFF770YSX.bigWig,human,K562,PYGO2
1,ENCFF150UQM,GRCh38,"[2, 3]",bigWig,2025135153,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/749d6719-ba1c-4131-8ebd-d4a1a51bc3aa/ENCFF150UQM.bigWig,human,K562,PYGO2
0,ENCFF007XEM,GRCh38,[1],bigWig,898616576,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/5830660b-7aa6-4a73-9afc-ea728031da2d/ENCFF007XEM.bigWig,human,MCF-7,ZNF592
1,ENCFF017WTF,GRCh38,"[1, 2]",bigWig,1784890219,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/cadf5ccb-2f06-4aa4-9389-1c0dcb945bd2/ENCFF017WTF.bigWig,human,MCF-7,ZNF592
0,ENCFF391XTN,GRCh38,[1],bigWig,844015910,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/04/1c3dd384-98c7-4fa2-9fe4-b580569b5caf/ENCFF391XTN.bigWig,human,KMS-11,H3K9ac
1,ENCFF502BQO,hg19,[1],bigWig,849794389,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/07/acee7ac2-8c41-4759-88e8-6285b4d6e48d/ENCFF502BQO.bigWig,human,KMS-11,H3K9ac
2,ENCFF559AQB,hg19,"[1, 2]",bigWig,1611835173,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/07/165829a0-0354-4726-8b14-dad2626f73ed/ENCFF559AQB.bigWig,human,KMS-11,H3K9ac
0,ENCFF296MWP,GRCh38,"[2, 3]",bigWig,1628489333,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/12/02/dfa363a5-85f5-4297-8127-97f199f89001/ENCFF296MWP.bigWig,human,HEK293,ZNF830
1,ENCFF262FRJ,GRCh38,[2],bigWig,1160181121,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/12/02/5e48d631-2da0-42b1-a5b0-6f13c0d9a19a/ENCFF262FRJ.bigWig,human,HEK293,ZNF830
0,ENCFF542TVA,hg19,[2],bigWig,1517388606,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/ceaada68-f656-4fc6-9e31-5fd95c757ae1/ENCFF542TVA.bigWig,human,HEK293,ZNF148
1,ENCFF918DGO,hg19,"[1, 2]",bigWig,2250702027,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/8a82dda9-fe3e-4634-96e2-6af222150b7a/ENCFF918DGO.bigWig,human,HEK293,ZNF148
0,ENCFF025QWP,GRCh38,[1],bigWig,496637557,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/64eab2c3-e626-4d27-9720-98785e7a8bf0/ENCFF025QWP.bigWig,human,H1,ZNF143
0,ENCFF002LJX,GRCh38,[1],bigWig,743324732,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/d10ac515-f7a0-498b-b1ec-39a2d70b3e4d/ENCFF002LJX.bigWig,human,GM12878,TBX21
1,ENCFF565ZLF,GRCh38,[2],bigWig,899595493,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/fe165ae4-b80a-4dff-b723-637fd5331f06/ENCFF565ZLF.bigWig,human,GM12878,TBX21
0,ENCFF041WFQ,hg19,[1],bigWig,432535639,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/2ff93a79-56c7-4f06-acff-2e8cfeb636fa/ENCFF041WFQ.bigWig,human,K562,TBL1XR1
1,ENCFF211ZZS,GRCh38,[2],bigWig,373664997,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/ef25b641-d9ed-42ea-96b5-57794b74af6f/ENCFF211ZZS.bigWig,human,K562,TBL1XR1
2,ENCFF012SWD,GRCh38,"[1, 2]",bigWig,689147637,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/a985900a-88ac-4a81-9148-75c2dc534d59/ENCFF012SWD.bigWig,human,K562,TBL1XR1
0,ENCFF239JWR,hg19,[3],bigWig,1311228864,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/11/38bd6967-43c8-4d6f-b30b-bacbb50a0609/ENCFF239JWR.bigWig,human,HepG2,CREB1
0,ENCFF611EYI,GRCh38,[2],bigWig,223367876,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/12/96e4eb8a-a969-49de-854b-fadc66da3e28/ENCFF611EYI.bigWig,human,K562,H3K4me3
1,ENCFF783TFL,GRCh38,[1],bigWig,201565891,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/12/e6c78b59-c47e-4f07-95ad-e009c8f94196/ENCFF783TFL.bigWig,human,K562,H3K4me3
0,ENCFF566LUA,GRCh38,[1],bigWig,276480260,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/6e0e50ed-a6c8-4acb-8e7d-0cebb38ee9b1/ENCFF566LUA.bigWig,human,A549,NR3C1
1,ENCFF296ALC,GRCh38,[2],bigWig,257763230,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/2d36286e-2ae0-4a85-a28b-b435a857a016/ENCFF296ALC.bigWig,human,A549,NR3C1
2,ENCFF370ILE,GRCh38,"[1, 2]",bigWig,582096169,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/5fed086d-9067-4e33-b9a2-ff00c8f3e1d2/ENCFF370ILE.bigWig,human,A549,NR3C1
3,ENCFF771PFF,hg19,[1],bigWig,274474747,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/34e5e2b3-8bcb-4f37-9736-ed5339633a58/ENCFF771PFF.bigWig,human,A549,NR3C1
0,ENCFF125CMI,hg19,[1],bigWig,358338829,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/19/b3c5e045-361d-4fb1-a95a-9eec758fd30d/ENCFF125CMI.bigWig,human,IMR-90,H3K23ac
1,ENCFF856KMT,hg19,"[1, 2]",bigWig,807960149,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/19/1566c3e2-57da-4141-a740-1f99119c4066/ENCFF856KMT.bigWig,human,IMR-90,H3K23ac
0,ENCFF342ILQ,GRCh38,[2],bigWig,439613834,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/17/fad6b1e4-35df-4dff-b09e-22682d8309ee/ENCFF342ILQ.bigWig,human,H1,H2BK12ac
1,ENCFF847KHL,hg19,[1],bigWig,249222775,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/17/b498fc59-1e7a-48e8-a39d-f89ef9df8d0c/ENCFF847KHL.bigWig,human,H1,H2BK12ac
0,ENCFF509CGW,GRCh38,[2],bigWig,1118611874,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/c5511e3d-5212-4eb6-b0a4-37a6a8d2ddab/ENCFF509CGW.bigWig,human,K562,ATF4
0,ENCFF339NYN,GRCh38,[2],bigWig,383755902,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/04/04/1ab34a10-857a-43e0-acab-752d519bdd37/ENCFF339NYN.bigWig,human,IMR-90,CTCF
1,ENCFF476OKN,hg19,[2],bigWig,385735956,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/04/04/471263cc-02b3-4241-92d3-1daf0c11b1b9/ENCFF476OKN.bigWig,human,IMR-90,CTCF
0,ENCFF171DAD,GRCh38,[1],bigWig,584888854,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/d176ad34-ef58-49af-94bd-ca36bc334fec/ENCFF171DAD.bigWig,human,HepG2,ETV4
0,ENCFF898VWS,GRCh38,[2],bigWig,1102770340,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/2034e585-e04d-477d-9bea-0d92cc5a92e0/ENCFF898VWS.bigWig,human,MCF-7,MTA3
1,ENCFF423QVG,hg19,[1],bigWig,1004972736,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/dad828be-2e4a-4ff8-8574-cd779d1cd4c2/ENCFF423QVG.bigWig,human,MCF-7,MTA3
2,ENCFF708FMD,hg19,"[1, 2]",bigWig,1952957808,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/5bd884b6-a418-4720-b88c-cc83024fb57f/ENCFF708FMD.bigWig,human,MCF-7,MTA3
0,ENCFF820UWE,GRCh38,[1],bigWig,1683913997,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/d1dcc284-6084-4dc0-9abb-b864aab0555a/ENCFF820UWE.bigWig,human,HEK293,SALL2
1,ENCFF302IBG,hg19,[2],bigWig,1680287034,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/0581b228-f858-451c-9f99-af1df7fe5699/ENCFF302IBG.bigWig,human,HEK293,SALL2
2,ENCFF029GLM,GRCh38,"[1, 2]",bigWig,2232079684,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/ebcbfbf5-6efe-4c36-ab86-df7f614d27a7/ENCFF029GLM.bigWig,human,HEK293,SALL2
3,ENCFF859CGK,hg19,"[1, 2]",bigWig,2270356134,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/648ce709-f843-408c-b5dc-deed56e0caa6/ENCFF859CGK.bigWig,human,HEK293,SALL2
4,ENCFF398CTM,hg19,[1],bigWig,1684345698,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/8902d975-6a21-4ffd-9b5a-0ef3a524e85b/ENCFF398CTM.bigWig,human,HEK293,SALL2
0,ENCFF443MGI,GRCh38,[1],bigWig,127010624,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/acb00482-e2c6-4b49-ad0c-3644bb5f38d9/ENCFF443MGI.bigWig,human,BJ,H3K4me3
1,ENCFF770QSA,GRCh38,"[1, 2]",bigWig,226592572,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/54fa0c7f-2a4e-4eb9-bcf7-8914166d1e6c/ENCFF770QSA.bigWig,human,BJ,H3K4me3
0,ENCFF811JFQ,GRCh38,[2],bigWig,1706024682,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/f85d309e-174d-4085-8889-f13a59bdd96e/ENCFF811JFQ.bigWig,human,HEK293,ZNF521
1,ENCFF208UMG,GRCh38,[1],bigWig,1561543769,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/47c635fa-6fd7-466b-b077-d1c7336e4355/ENCFF208UMG.bigWig,human,HEK293,ZNF521
2,ENCFF091HDA,hg19,[2],bigWig,1703744168,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/574718bc-e446-499d-a7b3-b74f46c1fbf4/ENCFF091HDA.bigWig,human,HEK293,ZNF521
0,ENCFF964BYM,GRCh38,[1],bigWig,289165238,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/d935b533-35fe-4b95-bf5b-a615df2c5436/ENCFF964BYM.bigWig,human,GM12878,PAX5
1,ENCFF628YUS,GRCh38,[2],bigWig,273897875,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/7d5e5d9c-c9ba-484f-a358-c8bacd5070a6/ENCFF628YUS.bigWig,human,GM12878,PAX5
2,ENCFF702MTT,GRCh38,"[1, 2]",bigWig,488617594,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/aefe7401-981c-4fa3-8e7e-93b141b6bc86/ENCFF702MTT.bigWig,human,GM12878,PAX5
3,ENCFF469IOH,hg19,[1],bigWig,287421995,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/2e81c1be-e8d7-48ce-8c2a-fccee607e944/ENCFF469IOH.bigWig,human,GM12878,PAX5
0,ENCFF487UBR,GRCh38,"[1, 2]",bigWig,806842065,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/6a98ed76-cd2e-4897-baca-e2c9c2163a50/ENCFF487UBR.bigWig,human,HepG2,SFPQ
0,ENCFF817OMR,GRCh38,[2],bigWig,257864020,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/065aca03-90da-482d-95bd-efb510058f14/ENCFF817OMR.bigWig,human,Panc1,H3K4me3
1,ENCFF840SHA,GRCh38,"[1, 2]",bigWig,405145528,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/87132b7b-a82d-4b40-ae1c-c7be886333cd/ENCFF840SHA.bigWig,human,Panc1,H3K4me3
2,ENCFF201XPQ,hg19,[2],bigWig,259834091,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/04/06/f77e0749-aaac-4f0e-9d54-564c73aa17b4/ENCFF201XPQ.bigWig,human,Panc1,H3K4me3
0,ENCFF615WGO,GRCh38,"[1, 2]",bigWig,1073757115,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/01/09/e0fedb7e-ebc8-4877-8ce5-77b71210fd1e/ENCFF615WGO.bigWig,human,HepG2,CCAR2
1,ENCFF076PPX,hg19,[1],bigWig,435507762,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/01/10/2cb62eb0-d0bd-4f87-a384-d530581df9b6/ENCFF076PPX.bigWig,human,HepG2,CCAR2
2,ENCFF530JCP,hg19,[2],bigWig,510608120,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/01/10/1c4b57de-8217-4aa4-9ce9-18de51ba4842/ENCFF530JCP.bigWig,human,HepG2,CCAR2
